,model_week,date,iso_week,iso_year,ga4_sessions,refined_ga4_ressions,podcast_streams,linkedin_spend,linkedin_impressions,linkedin_clicks,gSearch_sessions,gSearch_impressions,gift_spend,email_opened_cnt,direct_spend,direct_spend_pharios,direct_spend_dc360,fb_spend,fb_impressions,fb_clicks,googleAds_spend,googleAds_impressions,event_spend,all_mql_count,linkedin_mql_count,sales_sourced_mql_cnt,pharios_mql_cnt,dc360_mql_count,dc360_mql_count,impactDotCom_ga4_sessions,sum_content_download,sum_blog_subscribers,sum_newsletter_signup,month,daily_avg_queries,inflation_rate,durable_goods_rates,week,WEI,all_less_linkedin_mql,averageMQL_linkedin,smoothed_MQL_linkedin,smoothed_linkedin_MQL_all,averageMQL,smoothed_MQL
0,202415,2024-04-11,15,2024,5092.0,5092.0,332.0,11063.500000000002,186008,1265,1324.0,32644.0,0.0,0.0,0.0,0,0,2169.57,112790.0,460.0,6448.16,9873.0,0.0,61,34,0,0,0,0,4813.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,15,1.87,27,,34.0,61.0,,61.0
1,202415,2024-04-12,15,2024,4061.0,4061.0,227.0,10985.4,167930,1187,1127.0,29793.0,498.86,0.0,0.0,0,0,2189.92,107564.0,472.0,4544.18,7438.0,0.0,60,24,0,0,0,0,4061.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,15,1.87,36,23.5,24.0,60.0,41.0,60.0
2,202415,2024-04-13,15,2024,2350.0,2350.0,186.0,8826.290000000003,124526,930,504.0,21040.0,0.0,0.0,0.0,0,0,2140.8799999999997,97362.0,468.0,1676.13,8682.0,0.0,21,13,0,0,0,0,2350.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,15,1.87,8,18.5,13.0,21.0,45.0,21.0
3,202415,2024-04-14,15,2024,2426.0,2426.0,120.0,7257.839999999997,111431,844,519.0,23214.0,0.0,0.0,0.0,0,0,2404.75,112847.0,570.0,2054.01,4673.0,0.0,30,13,0,0,0,0,2307.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,15,1.87,17,36.0,13.0,30.0,68.5,30.0
4,202416,2024-04-15,16,2024,6368.0,6368.0,182.0,10275.429999999998,159627,1160,1133.0,32072.0,339.42,0.0,0.0,0,0,2307.37,120812.0,464.0,5510.42,8131.0,0.0,116,59,0,0,0,0,5930.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,57,16.5,16.5,73.5,41.0,116.0
5,202416,2024-04-16,16,2024,4536.0,4536.0,151.0,10460.65,168669,1158,1210.0,31353.0,423.66,0.0,0.0,0,0,2164.09,105145.0,504.0,5447.02,8470.0,25720.0,52,20,0,0,0,0,4337.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,32,41.5,20.0,52.0,83.0,52.0
6,202416,2024-04-17,16,2024,5493.0,5493.0,156.0,9972.180000000002,173911,1172,1234.0,31130.0,0.0,0.0,0.0,0,0,2171.6499999999996,98961.0,481.0,6137.32,8890.0,0.0,50,24,0,0,0,0,5214.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,26,43.5,24.0,50.0,79.5,50.0
7,202416,2024-04-18,16,2024,4181.0,4181.0,113.0,10352.859999999988,193165,1161,1143.0,31232.0,500.0,0.0,0.0,0,0,2154.41,92106.0,457.0,5834.61,8319.0,0.0,107,67,1,0,1,1,4101.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,40,24.0,24.0,64.0,53.0,107.0
8,202416,2024-04-19,16,2024,3420.0,3420.0,117.0,12439.649999999996,203916,1249,1033.0,31283.0,561.38,0.0,0.0,0,0,2157.61,100017.0,462.0,5161.21,6976.0,0.0,56,24,0,0,0,0,3023.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,32,42.0,24.0,56.0,68.0,56.0
9,202416,2024-04-20,16,2024,2227.0,2227.0,60.0,10756.73,158021,1111,493.0,22212.0,0.0,0.0,0.0,0,0,2109.1000000000004,91319.0,544.0,2361.58,4455.0,0.0,29,17,0,0,0,0,2028.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,12,18.5,17.0,29.0,42.5,29.0
10,202416,2024-04-21,16,2024,2785.0,2785.0,82.0,9916.260000000004,148204,1081,581.0,24238.0,0.0,0.0,0.0,0,0,2371.6,121924.0,528.0,3073.5,5359.0,0.0,29,13,0,0,0,0,2506.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,16,1.72,16,41.5,13.0,29.0,61.0,29.0
11,202417,2024-04-22,17,2024,5252.0,5252.0,126.0,11792.610000000006,194998,1253,1277.0,49181.0,350.0,4936.0,0.0,0,0,2450.5699999999997,154250.0,572.0,6842.19,9802.0,0.0,93,66,0,0,0,0,4974.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,27,16.5,16.5,43.5,41.5,93.0
12,202417,2024-04-23,17,2024,4773.0,4773.0,1438.0,13799.49000000001,218530,1372,1351.0,37246.0,199.26,0.0,0.0,0,0,2635.1499999999996,188116.0,607.0,7004.26,10119.0,0.0,54,20,0,0,0,0,4415.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,34,51.5,20.0,54.0,83.0,54.0
13,202417,2024-04-24,17,2024,5254.0,5254.0,524.0,14647.420000000002,204026,1237,1301.0,39948.0,576.52,0.0,0.0,0,0,2790.64,99789.0,573.0,5807.69,9453.0,0.0,73,37,0,0,0,0,5135.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,36,20.5,37.0,73.0,59.0,73.0
14,202417,2024-04-25,17,2024,5332.0,5332.0,305.0,14790.409999999996,192045,1206,1213.0,35547.0,224.46,0.0,0.0,0,0,2758.2000000000003,94041.0,537.0,5677.35,8892.0,0.0,64,21,1,0,0,0,5173.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,43,25.0,21.0,64.0,55.0,64.0
15,202417,2024-04-26,17,2024,4021.0,4021.0,217.0,14519.940000000008,179825,1167,975.0,35050.0,0.0,0.0,0.0,0,0,2821.5500000000006,126962.0,597.0,4983.79,7948.0,0.0,37,13,0,0,0,0,3941.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,24,17.5,13.0,37.0,45.5,37.0
16,202417,2024-04-27,17,2024,2747.0,2747.0,154.0,11237.920000000002,131836,934,519.0,28113.0,0.0,0.0,0.0,0,0,2835.43,118898.0,579.0,2381.43,5613.0,0.0,27,14,0,0,0,0,2747.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,13,14.0,14.0,27.0,32.5,27.0
17,202417,2024-04-28,17,2024,5650.0,5650.0,101.0,9824.439999999997,122683,900,601.0,24839.0,0.0,0.0,0.0,0,0,3177.7700000000004,141294.0,721.0,2912.87,6090.0,0.0,28,15,1,0,0,0,5372.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,17,1.78,13,20.0,15.0,28.0,42.5,28.0
18,202418,2024-04-29,18,2024,5613.0,5613.0,253.0,13157.250000000002,184884,1086,1329.0,34983.0,0.0,5379.0,0.0,0,0,3058.399999999999,131765.0,690.0,6723.12,9920.0,0.0,58,26,0,0,0,0,5334.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,18,1.49,32,42.5,26.0,58.0,69.0,58.0
19,202418,2024-04-30,18,2024,4339.0,4339.0,192.0,14322.33,185968,1186,1358.0,34627.0,0.0,0.0,47087.0,0,0,3061.55,103233.0,727.0,7081.03,10943.0,0.0,110,70,0,0,0,0,4179.0,0.0,0.0,0.0,4,24779.0,0.0336,0.0022,18,1.49,40,24.0,24.0,64.0,57.5,110.0
20,202418,2024-05-01,18,2024,3505.0,3505.0,149.0,14304.94999999999,199936,1238,1199.0,34292.0,0.0,0.0,15000.0,0,0,2937.32,90512.0,728.0,8034.96,10864.0,0.0,57,22,1,0,0,0,3346.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,18,1.49,35,47.0,22.0,57.0,85.0,57.0
21,202418,2024-05-02,18,2024,7596.0,7596.0,180.0,14394.150000000009,170920,1163,1184.0,36945.0,250.0,0.0,0.0,0,0,2899.6899999999996,91628.0,735.0,7081.2,9671.0,0.0,60,24,1,0,0,0,7477.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,18,1.49,36,19.0,24.0,60.0,48.5,60.0
22,202418,2024-05-03,18,2024,4102.0,4102.0,144.0,14429.540000000005,183963,1173,1006.0,35458.0,25.12,0.0,0.0,0,0,2835.0,101188.0,696.0,5427.2,7495.0,0.0,40,16,0,0,0,0,3943.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,18,1.49,24,22.0,16.0,40.0,48.5,40.0
23,202418,2024-05-04,18,2024,2585.0,2585.0,85.0,12565.429999999991,135511,1043,496.0,33661.0,0.0,0.0,0.0,0,0,2670.4,139315.0,769.0,3292.12,5088.0,0.0,37,20,0,0,0,0,2585.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,18,1.49,17,17.5,20.0,37.0,39.5,37.0
24,202418,2024-05-05,18,2024,4496.0,4496.0,74.0,10269.050000000016,136991,976,537.0,27299.0,0.0,0.0,0.0,0,0,3133.619999999999,161147.0,804.0,2787.83,5247.0,0.0,39,19,1,0,0,0,4297.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,18,1.49,20,23.0,19.0,39.0,51.0,39.0
25,202419,2024-05-06,19,2024,4776.0,4776.0,123.0,14265.17,192519,1187,1229.0,39583.0,25.0,207.0,0.0,0,0,3100.3300000000004,167056.0,842.0,7014.76,9216.0,0.0,65,26,0,0,0,0,4378.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,39,63.0,26.0,65.0,100.5,65.0
26,202419,2024-05-07,19,2024,5610.0,5610.0,1605.0,14443.49,180581,1197,1259.0,40527.0,250.14,0.0,0.0,0,0,2986.76,209224.0,849.0,7523.79,9978.0,0.0,162,107,0,0,0,0,5371.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,55,27.0,27.0,82.0,74.5,74.5
27,202419,2024-05-08,19,2024,5733.0,5733.0,499.0,14448.279999999995,183731,1141,1300.0,34739.0,123.17,0.0,0.0,0,0,2956.35,201448.0,810.0,7407.86,10015.0,17744.0,84,28,1,0,0,0,5493.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,56,81.0,28.0,84.0,126.5,84.0
28,202419,2024-05-09,19,2024,5328.0,5328.0,239.0,14596.02,171866,1131,1210.0,34708.0,275.0,0.0,0.0,0,0,2935.61,149464.0,729.0,7066.65,9526.0,0.0,91,55,0,0,0,0,4891.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,36,24.0,24.0,60.0,65.5,91.0
29,202419,2024-05-10,19,2024,3024.0,3024.0,198.0,13999.05999999998,191497,1178,984.0,33011.0,175.0,0.0,0.0,0,0,2862.74,229049.0,760.0,5251.13,7614.0,0.0,47,20,0,0,0,0,2944.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,27,31.5,20.0,47.0,54.5,47.0
30,202419,2024-05-11,19,2024,2627.0,2627.0,196.0,11678.630000000005,136274,1003,462.0,23177.0,0.0,0.0,0.0,0,0,2828.5,203111.0,874.0,2532.49,5001.0,0.0,18,8,0,0,0,0,2627.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,10,13.5,8.0,18.0,32.5,18.0
31,202419,2024-05-12,19,2024,1951.0,1951.0,140.0,9241.719999999996,125323,905,458.0,27072.0,0.0,0.0,0.0,0,0,3313.04,184058.0,836.0,2496.88,5045.0,0.0,18,7,0,0,0,0,1871.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,19,2.01,11,18.5,7.0,18.0,43.0,18.0
32,202420,2024-05-13,20,2024,5133.0,5133.0,136.0,12905.490000000009,178712,1099,1289.0,34348.0,274.98,0.0,0.0,0,0,3226.82,242260.0,860.0,7429.83,10413.0,0.0,68,29,0,0,0,0,5053.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,39,44.0,29.0,68.0,74.5,68.0
33,202420,2024-05-14,20,2024,4614.0,4614.0,135.0,13931.03,184076,1156,1268.0,35901.0,136.66,11874.0,0.0,0,0,3093.46,195740.0,780.0,7147.3,10916.0,0.0,131,81,1,0,0,0,4216.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,50,25.5,25.5,75.5,62.5,62.5
34,202420,2024-05-15,20,2024,4777.0,4777.0,162.0,11214.13,147762,940,1199.0,36633.0,100.0,0.0,0.0,0,0,3027.5900000000006,196586.0,811.0,7745.72,10656.0,0.0,57,22,0,0,0,0,4459.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,35,66.5,22.0,57.0,112.5,57.0
35,202420,2024-05-16,20,2024,4497.0,4497.0,520.0,11775.169999999998,157711,954,1199.0,36365.0,223.75,0.0,7950.0,0,7950.0,2988.3400000000006,193770.0,739.0,7219.42,10036.0,0.0,94,52,0,0,0,0,4139.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,42,23.0,23.0,65.0,53.5,94.0
36,202420,2024-05-17,20,2024,3700.0,3700.0,1166.0,10544.669999999998,137318,879,946.0,33723.0,466.65,0.0,0.0,0,0,2981.1800000000003,222058.0,794.0,5588.89,8129.0,0.0,50,24,0,0,0,0,3501.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,26,31.5,24.0,50.0,59.0,50.0
37,202420,2024-05-18,20,2024,3861.0,3861.0,1246.0,8978.800000000005,107142,781,498.0,22234.0,0.0,0.0,0.0,0,0,2868.9999999999995,335414.0,911.0,3034.08,5538.0,0.0,24,11,0,0,0,0,3861.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,13,17.5,11.0,24.0,36.0,24.0
38,202420,2024-05-19,20,2024,3624.0,3624.0,865.0,8424.509999999995,105311,738,496.0,25716.0,0.0,0.0,0.0,0,0,3164.87,654480.0,1432.0,3151.39,5626.0,0.0,22,11,0,0,0,0,3624.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,20,1.84,11,37.5,11.0,22.0,60.0,22.0
39,202421,2024-05-20,21,2024,4457.0,4457.0,1706.0,10285.309999999994,132503,893,1226.0,37884.0,202.5,5313.0,0.0,0,0,3141.0899999999997,541492.0,1164.0,7451.8,10181.0,0.0,96,64,0,0,0,0,4297.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,32,22.0,22.0,54.0,49.5,96.0
40,202421,2024-05-21,21,2024,5094.0,5094.0,3996.0,10778.040000000006,142379,917,1245.0,38563.0,580.03,0.0,0.0,0,0,3081.05,375497.0,1135.0,7812.33,9918.0,0.0,77,33,0,0,0,0,4417.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,44,43.5,33.0,77.0,76.5,77.0
41,202421,2024-05-22,21,2024,5888.0,5888.0,2149.0,10990.100000000006,139025,934,1260.0,34917.0,425.0,285.0,0.0,0,0,3057.8799999999997,364999.0,1097.0,6395.05,9721.0,0.0,57,23,0,0,0,0,5689.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,34,25.0,23.0,57.0,62.5,57.0
42,202421,2024-05-23,21,2024,4177.0,4177.0,1257.0,11382.670000000006,133993,920,1248.0,33825.0,400.0,0.0,0.0,0,0,3054.08,262138.0,1021.0,5516.53,8600.0,0.0,48,17,0,0,0,0,4018.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,31,19.0,17.0,48.0,46.5,48.0
43,202421,2024-05-24,21,2024,2983.0,2983.0,1129.0,10191.599999999997,117848,804,907.0,30779.0,150.0,0.0,0.0,0,0,2954.49,183104.0,885.0,4375.24,7458.0,0.0,36,15,0,0,0,0,2466.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,21,12.0,15.0,36.0,32.0,36.0
44,202421,2024-05-25,21,2024,2706.0,2706.0,1204.0,8118.399999999997,104266,736,520.0,25235.0,0.0,0.0,0.0,0,0,2925.8899999999994,266040.0,1108.0,2242.16,4844.0,0.0,16,7,0,0,0,0,2587.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,9,11.5,7.0,16.0,28.0,16.0
45,202421,2024-05-26,21,2024,3461.0,3461.0,1133.0,8402.769999999993,106183,792,517.0,23938.0,0.0,0.0,0.0,0,0,3238.2900000000004,262815.0,1078.0,2327.61,4512.0,0.0,20,8,0,0,0,0,3262.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,21,2.5,12,22.5,8.0,20.0,38.5,20.0
46,202422,2024-05-27,22,2024,4657.0,4657.0,1259.0,7565.96,89653,636,697.0,25353.0,0.0,0.0,0.0,0,0,3125.09,297365.0,1056.0,3880.58,5720.0,0.0,61,38,0,0,0,0,4299.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,22,2.03,23,14.5,38.0,61.0,43.5,61.0
47,202422,2024-05-28,22,2024,5927.0,5927.0,1287.0,11859.55,148695,1059,1243.0,38660.0,175.53,0.0,0.0,0,0,3003.9199999999996,424398.0,1239.0,6157.89,9346.0,0.0,67,21,0,0,0,0,5808.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,22,2.03,46,29.5,21.0,67.0,56.5,67.0
48,202422,2024-05-29,22,2024,5451.0,5451.0,1178.0,14047.719999999998,196132,1349,1205.0,35225.0,1183.2,10006.0,0.0,0,0,2975.380000000001,471372.0,1321.0,6146.68,9779.0,0.0,52,21,0,0,0,0,4973.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,22,2.03,31,19.0,21.0,52.0,58.0,52.0
49,202422,2024-05-30,22,2024,4058.0,4058.0,852.0,12023.429999999998,181781,1297,1266.0,34378.0,50.0,0.0,0.0,0,0,2970.75,314057.0,1136.0,6384.5,9168.0,0.0,49,17,0,0,0,0,3978.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,22,2.03,32,16.0,17.0,49.0,47.5,49.0
50,202422,2024-05-31,22,2024,3102.0,3102.0,834.0,13438.49999999999,180204,1192,978.0,29680.0,250.0,0.0,47087.0,0,0,2941.64,297493.0,1126.0,5594.96,8360.0,0.0,43,11,0,0,0,0,3102.0,0.0,0.0,0.0,5,20084.0,0.0327,0.0012,22,2.03,32,12.0,11.0,43.0,30.0,43.0
51,202422,2024-06-01,22,2024,2786.0,2786.0,777.0,11374.659999999996,150069,1067,644.0,20076.0,0.0,0.0,0.0,0,0,2858.9399999999996,586899.0,1601.0,0.0,0.0,0.0,11,7,0,0,0,0,2547.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,22,2.03,4,13.0,7.0,11.0,34.0,11.0
52,202422,2024-06-02,22,2024,3181.0,3181.0,786.0,10394.769999999997,140464,1050,693.0,22219.0,0.0,0.0,0.0,0,0,3218.21,692090.0,1774.0,0.0,0.0,0.0,25,15,0,0,0,0,3181.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,22,2.03,10,15.0,15.0,25.0,32.0,25.0
53,202423,2024-06-03,23,2024,4377.0,4377.0,915.0,12883.07,179016,1179,1419.0,38206.0,226.89,0.0,9000.0,0,0,3138.8099999999995,303515.0,1304.0,2611.94,4584.0,0.0,53,23,1,0,0,0,4138.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,30,19.0,23.0,53.0,42.0,53.0
54,202423,2024-06-04,23,2024,3938.0,3938.0,4618.0,14440.409999999994,203812,1407,1266.0,32069.0,463.37,0.0,0.0,0,0,3033.0100000000007,180083.0,1064.0,6883.98,9810.0,6250.0,59,23,0,0,0,0,3699.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,36,22.0,23.0,59.0,51.0,59.0
55,202423,2024-06-05,23,2024,5016.0,5016.0,2068.0,14724.969999999998,192206,1381,1318.0,33422.0,0.0,25058.0,0.0,0,0,2988.4699999999993,210682.0,1117.0,6889.78,10154.0,0.0,49,21,0,0,0,0,4658.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,28,23.0,21.0,49.0,57.5,49.0
56,202423,2024-06-06,23,2024,5095.0,5095.0,1311.0,14549.969999999998,206241,1377,1215.0,36011.0,795.98,43.0,0.0,0,0,2769.26,185550.0,1142.0,6404.77,9745.0,0.0,56,23,0,0,0,0,4896.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,33,18.5,23.0,56.0,42.0,56.0
57,202423,2024-06-07,23,2024,2229.0,2229.0,1170.0,13752.809999999994,178687,1287,1021.0,32973.0,200.0,305.0,0.0,0,0,2593.0,199679.0,1082.0,5063.34,7493.0,0.0,35,16,0,0,0,0,2229.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,19,17.0,16.0,35.0,39.5,35.0
58,202423,2024-06-08,23,2024,2347.0,2347.0,1048.0,10392.230000000009,138539,1022,477.0,24490.0,0.0,0.0,0.0,0,0,2545.9800000000005,252999.0,1201.0,2102.4,5177.0,0.0,23,11,0,0,0,0,2347.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,12,13.0,11.0,23.0,28.0,23.0
59,202423,2024-06-09,23,2024,2270.0,2270.0,958.0,8746.690000000006,124426,973,485.0,34835.0,0.0,0.0,0.0,0,0,2844.9700000000003,260212.0,1175.0,2413.76,4911.0,0.0,21,10,0,0,0,0,2110.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,23,2.37,11,11.5,10.0,21.0,30.5,21.0
60,202424,2024-06-10,24,2024,5848.0,5848.0,763.0,14334.930000000004,197018,1499,1290.0,39303.0,175.0,0.0,0.0,0,0,2821.38,203051.0,1107.0,5772.73,9159.0,0.0,38,12,0,0,0,0,5450.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,26,15.5,12.0,38.0,38.0,38.0
61,202424,2024-06-11,24,2024,4061.0,4061.0,518.0,14458.54000000001,173208,1416,1441.0,40539.0,221.73000000000002,28741.0,0.0,0,0,2752.9099999999994,187787.0,1025.0,6066.74,9445.0,0.0,55,21,0,0,0,0,3862.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,34,17.5,21.0,55.0,44.0,55.0
62,202424,2024-06-12,24,2024,4936.0,4936.0,498.0,14344.78,199617,1458,1281.0,47644.0,250.0,314.0,0.0,0,0,2700.26,208802.0,1169.0,6424.31,9276.0,0.0,50,23,0,0,0,0,4339.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,27,22.5,23.0,50.0,54.0,50.0
63,202424,2024-06-13,24,2024,3976.0,3976.0,421.0,14343.410000000007,188463,1438,1263.0,57878.0,339.1,0.0,0.0,0,0,2635.85,226305.0,1018.0,5948.19,8865.0,0.0,53,24,0,0,0,0,3579.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,29,86.5,24.0,53.0,119.0,53.0
64,202424,2024-06-14,24,2024,2784.0,2784.0,397.0,13152.45999999999,179493,1416,995.0,46568.0,247.26,321.0,0.0,0,0,2630.54,238289.0,1056.0,5107.83,8065.0,0.0,188,150,0,0,0,0,2545.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,38,16.5,16.5,54.5,36.5,36.5
65,202424,2024-06-15,24,2024,2306.0,2306.0,417.0,10305.260000000004,125777,1014,489.0,28467.0,0.0,0.0,0.0,0,0,2520.46,246897.0,1082.0,2372.49,4780.0,0.0,20,9,0,0,0,0,2147.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,11,80.0,9.0,20.0,106.0,20.0
66,202424,2024-06-16,24,2024,2306.0,2306.0,455.0,8185.620000000002,101213,898,530.0,34853.0,0.0,0.0,0.0,0,0,2907.5200000000004,241538.0,1192.0,2472.91,4830.0,0.0,24,10,0,0,0,0,2306.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,24,2.23,14,15.0,10.0,24.0,56.0,24.0
67,202425,2024-06-17,25,2024,4849.0,4849.0,458.0,14050.860000000004,183029,1526,1497.0,59311.0,0.0,452.0,0.0,0,0,2860.65,231685.0,1209.0,6689.54,9515.0,0.0,92,21,0,0,0,0,4491.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,71,16.0,21.0,92.0,47.5,92.0
68,202425,2024-06-18,25,2024,4927.0,4927.0,3207.0,14476.039999999994,172483,1443,1311.0,43139.0,258.7,0.0,0.0,0,0,2789.4999999999995,194727.0,1156.0,6953.3,10465.0,0.0,71,22,0,0,0,0,4808.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,49,39.0,22.0,71.0,95.0,71.0
69,202425,2024-06-19,25,2024,3895.0,3895.0,1057.0,14501.340000000002,163498,1396,964.0,47324.0,0.0,288.0,0.0,0,0,2730.7000000000003,204723.0,1140.0,6164.68,9181.0,0.0,98,57,1,0,0,0,3776.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,41,23.5,23.5,64.5,70.0,98.0
70,202425,2024-06-20,25,2024,4693.0,4693.0,573.0,14462.11,184745,1473,1146.0,30348.0,297.58,0.0,0.0,0,0,2746.5600000000004,236892.0,1285.0,7723.38,9824.0,0.0,69,25,0,0,0,0,4255.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,44,40.5,25.0,69.0,69.0,69.0
71,202425,2024-06-21,25,2024,3459.0,3459.0,407.0,13871.959999999988,169630,1390,895.0,29137.0,50.0,0.0,0.0,0,0,2764.03,245771.0,1352.0,4847.03,7941.0,0.0,40,24,0,0,0,0,3300.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,16,19.5,24.0,40.0,45.5,40.0
72,202425,2024-06-22,25,2024,3855.0,3855.0,282.0,11947.500000000016,132591,1195,480.0,21629.0,0.0,0.0,0.0,0,0,2644.04,251893.0,1419.0,2108.32,5328.0,0.0,22,14,0,0,0,0,3855.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,8,16.0,14.0,22.0,32.5,22.0
73,202425,2024-06-23,25,2024,4015.0,4015.0,280.0,10828.940000000002,124505,1057,524.0,22582.0,0.0,0.0,0.0,0,0,3039.47,278974.0,1497.0,2608.26,5886.0,0.0,25,8,0,0,0,0,3856.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,25,2.16,17,15.0,8.0,25.0,51.0,25.0
74,202426,2024-06-24,26,2024,4493.0,4493.0,244.0,14524.149999999998,177482,1491,1209.0,34626.0,0.0,0.0,0.0,0,0,2989.57,348984.0,1508.0,7028.67,10255.0,0.0,80,16,0,0,20,20,4294.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,64,33.5,16.0,80.0,66.5,80.0
75,202426,2024-06-25,26,2024,3657.0,3657.0,202.0,14556.420000000007,187418,1475,1213.0,32730.0,225.0,0.0,0.0,0,0,2892.0699999999997,322448.0,1434.0,7438.97,10435.0,0.0,108,59,0,0,0,0,3657.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,49,19.5,19.5,68.5,74.0,108.0
76,202426,2024-06-26,26,2024,4095.0,4095.0,176.0,13085.710000000012,172437,1331,1195.0,31944.0,569.81,11298.0,0.0,0,0,2820.919999999999,263261.0,1200.0,7582.54,11045.0,0.0,68,23,0,0,0,0,3856.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,45,38.5,23.0,68.0,82.5,68.0
